1	Saltatio Mortis	https://www.last.fm/music/Saltatio+Mortis
1	Santiano	https://www.last.fm/music/Santiano
219	Scorpions	https://www.last.fm/music/Scorpions
19	Scrum	https://www.last.fm/music/Scrum
7	Sea Wolf	https://www.last.fm/music/Sea+Wolf
1	Seven Drunken Nights	https://www.last.fm/music/Seven+Drunken+Nights
1	Sharon Shannon	https://www.last.fm/music/Sharon+Shannon
1	Shilelagh Law	https://www.last.fm/music/Shilelagh+Law
6	Sia	https://www.last.fm/music/Sia
3	Sick Puppies	https://www.last.fm/music/Sick+Puppies
2	Simon & Garfunkel	https://www.last.fm/music/Simon+&+Garfunkel
1	Simple Minds	https://www.last.fm/music/Simple+Minds
316	Simple Plan	https://www.last.fm/music/Simple+Plan
1	Sinead O'Riordan	https://www.last.fm/music/Sinead+O%27Riordan
1	Sinéad O'Connor	https://www.last.fm/music/Sin%C3%A9ad+O%27Connor
196	Sir Reg	https://www.last.fm/music/Sir+Reg
1	Skid Row	https://www.last.fm/music/Skid+Row
2	Skinny Lister	https://www.last.fm/music/Skinny+Lister
10	Sleeping at Last	https://www.last.fm/music/Sleeping+at+Last
26	Smokey Bastard	https://www.last.fm/music/Smokey+Bastard
70	Smokie	https://www.last.fm/music/Smokie
171	Snow Patrol	https://www.last.fm/music/Snow+Patrol
1	Solas	https://www.last.fm/music/Solas
2	Spirit of the West	https://www.last.fm/music/Spirit+of+the+West
1	Staind	https://www.last.fm/music/Staind
1	Stamp And Go Shanty	https://www.last.fm/music/Stamp+And+Go+Shanty
1	Starship	https://www.last.fm/music/Starship
1	Status Quo	https://www.last.fm/music/Status+Quo
1	Steelheart	https://www.last.fm/music/Steelheart
6	Steppenwolf	https://www.last.fm/music/Steppenwolf
497	Stereophonics	https://www.last.fm/music/Stereophonics
1600	Sting	https://www.last.fm/music/Sting
5	Street Dogs	https://www.last.fm/music/Street+Dogs
2	Styx	https://www.last.fm/music/Styx
1	Subway to Sally	https://www.last.fm/music/Subway+to+Sally
8	Sum 41	https://www.last.fm/music/Sum+41
1	Supertramp	https://www.last.fm/music/Supertramp
1	Survivor	https://www.last.fm/music/Survivor
2	Switchfoot	https://www.last.fm/music/Switchfoot
1	System of a Down	https://www.last.fm/music/System+of+a+Down
2	Tedi Spalato i klapa Munita	https://www.last.fm/music/Tedi+Spalato+i+klapa+Munita
1	Teen Agers	https://www.last.fm/music/Teen+Agers
2	The Airborne Toxic Event	https://www.last.fm/music/The+Airborne+Toxic+Event
2423	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band
2	The American Wake	https://www.last.fm/music/The+American+Wake
1	The Animals	https://www.last.fm/music/The+Animals
1	The Bastard Suns	https://www.last.fm/music/The+Bastard+Suns
2753	The Beatles	https://www.last.fm/music/The+Beatles
9	The Black Ghosts	https://www.last.fm/music/The+Black+Ghosts
2	The Black Keys	https://www.last.fm/music/The+Black+Keys
3	The Bloody Irish Boys	https://www.last.fm/music/The+Bloody+Irish+Boys
2	The Booze Brothers	https://www.last.fm/music/The+Booze+Brothers
1	The Boy Least Likely To	https://www.last.fm/music/The+Boy+Least+Likely+To
15	The Bravery	https://www.last.fm/music/The+Bravery
3	The Calling	https://www.last.fm/music/The+Calling
